date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2020-02-18,330.3125,40,4075.4062041392885,5788.926269608032,4563.021533364785,5197.655836225024,15,15.958396845043353,7.048291939894147,7.048291939894147,15 days
2020-03-04,460.0625,40,5757.8006626327115,5757.8006626327115,5182.260581382266,5566.541014009897,15,15.395254842758732,6.799570888885106,6.799570888885106,15 days
2020-03-19,348.15384615384613,40,5713.5748773747955,5152.896109788947,5537.795760693915,5350.9028381653,15,28.745253315981245,12.695820214558383,12.695820214558383,15 days
2020-04-03,418.07142857142856,40,5142.01174207424,5142.01174207424,5320.441468754814,4021.0756858941227,15,30.46136941048553,13.45377148963111,13.45377148963111,15 days
2020-04-18,92.3076923076923,40,5105.737786815408,1768.319205819183,3995.648254395998,2883.175394063923,15,25.42743149812486,11.230448911671813,11.230448911671813,15 days
2020-05-03,162,40,1739.1952342983463,1739.1952342983463,2844.8901059584896,1548.8760382064145,15,38.28528810543321,16.90933557989967,16.90933557989967,15 days
2020-05-18,116.42857142857143,40,1689.7372967617155,1139.1136745017145,1510.687558182917,1047.2460484532774,15,38.188480023497505,16.866578677044732,16.866578677044732,15 days
2020-06-02,30,40,1103.1301434886889,263.4292365597714,999.087216275689,535.6457065460492,15,48.15883217758835,21.270150878434855,21.270150878434855,15 days
2020-06-17,11.8125,40,204.39420857666224,204.39420857666224,503.4727253083559,223.57242299871655,15,32.17298123769325,14.209733379981184,14.209733379981184,15 days
2020-07-02,22.071428571428573,40,202.89382385971652,202.89382385971652,198.1148888680556,198.11488886805537,15,25.457534130660946,11.243744241041918,11.243744241041918,15 days
2020-07-17,17.375,40,187.056634167788,187.056634167788,181.53947462599606,181.5394746259959,15,16.57541424205931,7.320807956909529,7.320807956909529,15 days
2020-08-01,19,40,154.66796585048365,154.66796585048365,147.9667553024291,147.96675530242888,15,33.57271932356679,14.827951034575332,14.827951034575332,15 days
2020-08-16,25.8125,40,102.17566588901555,102.17566588901555,143.54330628786894,146.07139313145078,15,4.423449014559935,1.953689981430638,1.953689981430638,15 days
2020-08-31,31.681818181818183,40,173.78628712410756,181.3705476548537,176.193153247699,178.72124009128086,15,-30.121760116248225,-13.3037773846763,-13.3037773846763,15 days
2020-09-15,41.15384615384615,40,252.61750672997385,252.61750672997385,227.96035892317062,277.881461290732,15,-49.239118831889755,-21.74727748408464,-21.74727748408464,15 days
2020-09-30,30.04,40,257.47728291543035,399.6563294873689,319.77262613088465,425.95430776031134,15,-41.89116484015267,-18.501931137734097,-18.501931137734097,15 days
2020-10-15,58.48148148148148,40,449.2230887472496,625.5890870635916,469.4696913420375,669.70988333907,15,-43.515383581726155,-19.219294415262386,-19.219294415262386,15 days
2020-10-30,76.48275862068965,40,701.7087023634323,983.88423346625,721.5316652879719,1123.4635861810616,15,-51.82178194890196,-22.887953694098364,-22.887953694098364,15 days
2020-11-14,102.75862068965517,40,1013.6632047532336,1760.9174380133438,1162.4743596334158,1505.6176144210583,15,-39.010773452354215,-17.22975827478978,-17.22975827478978,15 days
2020-11-29,164.41379310344828,40,1772.0511717835816,1772.0511717835816,1522.6915510547672,1870.504771296186,15,-17.073936633708854,-7.540988679888077,-7.540988679888077,15 days
2020-12-14,144,40,1782.3602766274869,2078.5457040916326,1894.7364452087152,2210.4311833538036,15,-24.23167391252923,-10.702322644700411,-10.702322644700411,15 days
2020-12-29,188.125,40,2129.797887215077,2780.6966741861975,2232.219582353204,2547.9143204982925,15,-21.788398999400215,-9.623209558068428,-9.623209558068428,15 days
2021-01-13,238.24,40,2784.5005832170473,2784.5005832170473,2590.017213016125,2610.6723985334334,15,-42.102892517832515,-18.59544419537603,-18.59544419537603,15 days
2021-01-28,193.3181818181818,40,2855.753168616251,2266.8199381970558,2615.5162522863534,2313.3817237180606,15,-4.84385375292004,-2.1393687408730178,-2.1393687408730178,15 days
2021-02-12,156.16,40,2206.2950050257623,1888.8246497400785,2314.4281593872006,2012.2936308189073,15,-1.0464356691400098,-0.462175753870171,-0.462175753870171,15 days
2021-02-27,167.875,40,1881.2363045195884,1881.2363045195884,1984.8055208984695,1982.355919182909,15,27.488109920437864,12.140581881526723,12.140581881526723,15 days
2021-03-14,150.53846153846155,40,1866.8852531500572,2177.0068032890604,1990.2031785547981,2093.5770286011325,15,-7.847259371889095,-3.465872889251017,-3.465872889251017,15 days
2021-03-29,193.5,40,2222.4879779947487,2222.4879779947487,2099.0885592596373,2072.8284876786934,15,-5.511530658504853,-2.4342593741729766,-2.4342593741729766,15 days
2021-04-13,161.54166666666666,40,2207.892446634107,1818.990681752272,2055.578160038883,1814.3831744042207,15,17.250327639810166,7.6188947075828235,7.6188947075828235,15 days
2021-04-28,133.58064516129033,40,1736.3540554877943,1401.6708634656413,1771.780843020778,1414.8963585215558,15,42.60233138344256,18.816029694353798,18.816029694353798,15 days
2021-05-13,103.88571428571429,40,1371.0960269404334,1024.0275303467547,1351.2167216172022,895.7710564524397,15,63.67963690435363,28.12517296608952,28.12517296608952,15 days
2021-05-28,18.03030303030303,40,946.2000824233793,261.61477554492376,850.3167629353444,506.43216177796626,15,45.454293517095266,20.075646303383742,20.075646303383742,15 days
2021-06-12,19.90625,40,233.65417944222085,233.65417944222085,461.9815550839207,233.786452791102,15,44.450606694045575,19.63235128987013,19.63235128987013,15 days
2021-06-27,13.9375,40,206.0904033861621,206.0904033861621,202.43239501635193,202.43239501635176,15,31.35405777475006,13.848042183847944,13.848042183847944,15 days
2021-07-12,18,40,167.552602220673,167.552602220673,172.92773502176212,172.92773502176192,15,29.504659994589645,13.03122483094376,13.03122483094376,15 days
2021-07-27,13.28,40,145.14019945845135,145.14019945845135,149.7148668145766,149.71486681457642,15,23.212868207185323,10.252350124840184,10.252350124840184,15 days
2021-08-11,12.84,40,136.45179876460557,136.45179876460557,142.0482756450125,142.04827564501232,15,7.6665911695639295,3.3860777665574022,3.3860777665574022,15 days
2021-08-26,20.066666666666666,40,144.55282871198074,144.55282871198074,151.40000323291991,151.40000323291974,15,-9.35172758790759,-4.130346351325852,-4.130346351325852,15 days
2021-09-10,26.757575757575758,40,173.1953822221736,173.1953822221736,177.48592479075498,182.16127280644147,15,-26.085921557835235,-11.521282021377228,-11.521282021377228,15 days
2021-09-25,27.375,40,214.7095634381107,228.7356074851708,221.7892104706633,275.14245296094185,15,-39.62793766422183,-17.50233913503131,-17.50233913503131,15 days
2021-10-10,42.16,40,277.4626857517058,423.4963691754818,332.8674018519061,448.3279298548451,15,-57.72494889096424,-25.495185760175875,-25.495185760175875,15 days
2021-10-25,59.88,40,506.42995636590194,692.7518129038835,509.26379419526825,685.9531488358025,15,-60.935864340423166,-26.913340083686897,-26.913340083686897,15 days
2021-11-09,78.41666666666667,40,743.8987404681972,941.6112644280428,753.4228016559167,881.4342618218589,15,-67.46965282011422,-29.799096662217114,-29.799096662217114,15 days
2021-11-24,96.5,40,1009.9397081336512,1009.9397081336512,923.5212710119157,1224.4483958796854,15,-42.08700919005685,-18.588429058941774,-18.588429058941774,15 days
2021-12-09,85.73913043478261,40,1016.7253644338987,1721.794215077363,1275.9912640782384,1521.955019274936,15,-51.542868198552924,-22.76476678769421,-22.76476678769421,15 days
2021-12-24,156.6,40,1801.308719667165,1834.1311346137948,1551.2306459509107,2043.9202022367247,15,-29.275626675974763,-12.93006844855552,-12.93006844855552,15 days
2022-01-08,159.21052631578948,40,1835.6578537516684,2575.8352570190173,2078.4443230081956,2336.1109290795216,15,-34.52412077147096,-15.248153340733008,-15.248153340733008,15 days
2022-01-23,216.88888888888889,40,2598.366395605754,2598.366395605754,2355.6086528164765,2634.756035989452,15,-19.497723736954867,-8.6114946504884,-8.6114946504884,15 days
2022-02-07,211.8235294117647,40,2632.8017090920075,2730.066455343585,2656.9946457640026,2689.4162278478616,15,-22.238609774550696,-9.822052650426558,-9.822052650426558,15 days
2022-02-22,224.31578947368422,40,2739.8158325942463,2739.8158325942463,2682.898463619997,2712.919026082068,15,6.517764227864518,2.8786792006401623,2.8786792006401623,15 days
2022-03-09,209.27272727272728,40,2676.0778491737383,2668.874790308373,2676.7413539226695,2674.3403343008813,15,36.1776721593983,15.978471870400915,15.978471870400915,15 days
2022-03-24,223.7826086956522,40,2614.330380000025,2614.330380000025,2633.730169521898,2516.367812314272,15,40.61016477898329,17.93615611071762,17.93615611071762,15 days
2022-04-08,195.625,40,2610.7822793919313,2265.8982666344186,2484.3089434539093,2140.8232887299378,15,32.05886886036296,14.159333746660309,14.159333746660309,15 days
2022-04-23,139.25,40,2227.814170969772,1542.2412195553702,2108.2224294072334,1520.5250489756747,15,32.60085932270431,14.398712867527736,14.398712867527736,15 days
2022-05-08,74.61111111111111,40,1486.0708378599963,753.4356607372363,1462.3987172579666,869.3536427914281,15,58.126331717708126,25.672463175321088,25.672463175321088,15 days
2022-05-23,26.071428571428573,40,673.311142944132,312.38404808167854,802.1229170313001,437.60215970289534,15,67.23072576012805,29.693570544056556,29.693570544056556,15 days
2022-06-07,23.457142857142856,40,246.98677028977198,246.98677028977198,374.05920844319786,253.7501768223798,15,63.542951259697475,28.064803473033052,28.064803473033052,15 days
2022-06-22,15.931034482758621,40,201.87971209568968,201.87971209568968,209.27483695360812,209.27483695360795,15,44.4753398687717,19.6432751087075,19.6432751087075,15 days
2022-07-07,15.962962962962964,40,178.95802847536288,178.95802847536288,185.2198060401108,185.21980604011057,15,24.05503091349715,10.624305320127908,10.624305320127908,15 days
2022-07-22,13.344827586206897,40,174.8216775492799,174.8216775492799,169.66536552339946,169.66536552339923,15,15.55444051671111,6.869877894880741,6.869877894880741,15 days
2022-08-06,24.307692307692307,40,155.21639054555567,155.21639054555567,161.2166185348494,161.2166185348492,15,8.448746988549829,3.731529919942841,3.731529919942841,15 days
2022-08-21,21.142857142857142,40,153.6117875097128,153.6117875097128,148.263397237506,148.2633972375058,15,12.953221297343191,5.721006072993243,5.721006072993243,15 days
2022-09-05,28.88888888888889,40,135.96201365724968,135.96201365724968,155.58567625788712,155.5856762578869,15,-7.322279020381302,-3.234006567335075,-3.234006567335075,15 days
2022-09-20,34.15,40,177.18322760669895,177.18322760669895,184.3647697908008,184.36476979080058,15,-28.77909353291392,-12.710766310370314,-12.710766310370314,15 days
2022-10-05,37.34782608695652,40,239.94906810845393,239.94906810845393,239.43835396654546,244.41558650851348,15,-55.073584175744884,-24.324166344287324,-24.324166344287324,15 days
2022-10-20,38.26923076923077,40,301.18276618448357,316.1144638103883,286.772390603876,330.3146810399533,15,-42.35680409536249,-18.707588475451768,-18.707588475451768,15 days
2022-11-04,41.916666666666664,40,319.1853375186905,434.88051120101835,369.9775292152699,481.1500109613509,15,-39.66284817531658,-17.517757944098157,-17.517757944098157,15 days
2022-11-19,55.95238095238095,40,489.5644839426358,692.4550578726469,495.72187159571604,718.1985395678712,15,-14.571860634365123,-6.435905113511263,-6.435905113511263,15 days
2022-12-04,76.94736842105263,40,678.4157933258219,1027.2600496299492,781.0602960223532,973.8987739244993,15,-62.86175645448202,-27.76394243406289,-27.76394243406289,15 days
2022-12-19,110.1,40,1175.200610798602,1201.9812142709025,1035.0602924285508,1191.4600816945192,15,-61.161518504051514,-27.013004005956084,-27.013004005956084,15 days
2023-01-03,112.5,40,1251.564473161229,1345.138981182707,1257.6263847203002,1353.5647152039915,15,-66.16630302578096,-29.223450503053257,-29.223450503053257,15 days
2023-01-18,120.5,40,1346.1140702010694,1513.5739501583655,1361.082478566019,1507.964452842161,15,-7.517763362027608,-3.320345484895527,-3.320345484895527,15 days
2023-02-02,134.76,40,1485.5688923357593,1665.180427185411,1501.2327644781742,1808.342258229253,15,6.731688363986905,2.973162360760883,2.973162360760883,15 days
2023-02-17,150.2608695652174,40,1672.0153308976942,2246.2723973439834,1774.0160001913966,2025.30553395671,15,34.326258037856405,15.160763966719912,15.160763966719912,15 days
2023-03-04,198,40,2164.4637773407367,2164.4637773407367,2025.827444811049,2132.1430269979296,15,-0.5219108543390121,-0.23051062733306366,-0.23051062733306366,15 days
2023-03-19,176.70833333333334,40,2241.0032261947163,1985.6929063090704,2093.3888589684893,1596.5032311872444,15,38.75416802944028,17.11642421300279,17.11642421300279,15 days
2023-04-03,64.96875,40,1874.6995733700148,639.353009911927,1566.288725170409,1026.5813222667148,15,30.214506016835458,13.34474015743566,13.34474015743566,15 days
2023-04-18,51.93103448275862,40,583.1633759464964,454.69805057914783,967.0507626009863,556.461823450094,15,59.53055966572845,26.292663852363397,26.292663852363397,15 days
2023-05-03,37.148148148148145,40,443.28933848644795,575.334409859208,515.5060507715317,516.699299440002,15,40.95577267856231,18.088799599698355,18.088799599698355,15 days
2023-05-18,65.5,40,520.0654378816511,520.0654378816511,487.61734619788166,489.2235085723439,15,29.08195324212039,12.844529348603173,12.844529348603173,15 days
2023-06-02,51.19230769230769,40,499.49726222554625,372.2706779761733,424.1678159833529,353.56286972992024,15,65.05569258899101,28.73293089347103,28.73293089347103,15 days
2023-06-17,9.75,40,252.9407478428618,168.352493331937,305.703772685455,235.09882643202232,15,47.859097044465216,21.13776786130547,21.13776786130547,15 days
2023-07-02,12.285714285714286,40,164.67330798795726,164.67330798795726,184.10623298812197,155.91014815114696,15,50.99259344390035,22.521728771055987,22.521728771055987,15 days
2023-07-17,11,40,134.7046431335472,134.7046431335472,154.37807641481564,154.37807641481552,15,1.5320717363313179,0.6766650168796654,0.6766650168796654,15 days
2023-08-01,13.205128205128204,40,163.7562781229428,163.7562781229428,141.6989462916779,141.6989462916778,15,12.679130123137611,5.599949137719111,5.599949137719111,15 days
2023-08-16,11.483870967741936,40,126.63591761854406,126.63591761854406,145.5993177004286,145.59931770042851,15,-3.9003714087508,-1.7226640388649368,-1.7226640388649368,15 days
2023-08-31,20.2,40,146.4057573597993,146.4057573597993,159.9633741134236,169.7383899751051,15,-14.364056412995097,-6.344124915739501,-6.344124915739501,15 days
2023-09-15,35.46666666666667,40,206.8484473619278,236.1734949469726,230.7167564028646,255.28630519987664,15,-60.97836642775951,-26.932111838927117,-26.932111838927117,15 days
2023-09-30,44.833333333333336,40,338.89606448686703,383.2796632928586,321.62382368782164,382.8630948253858,15,-66.337518487945,-29.299070665509042,-29.299070665509042,15 days
