date_grid,NCP_mean,NCP_sd,NCP_q05,NCP_q95,n_iter,time_step_label
2020-02-18,6.346439577074529,12.913512421565498,-12.534249734754033,26.759188273428798,100,15 days
2020-03-04,7.333418624414271,9.136711499405825,-5.368132551991081,20.71935518741678,100,15 days
2020-03-19,11.980085587502034,9.984227218723811,-6.842410895637378,28.65194166668293,100,15 days
2020-04-03,12.774485437579884,11.212782417949349,-5.102260182470375,30.760976023888272,100,15 days
2020-04-18,9.884592206107618,9.870084905004871,-5.264850272840762,27.06975726514572,100,15 days
2020-05-03,17.3962021385912,11.545234479114345,-2.089321971246879,38.460230628679405,100,15 days
2020-05-18,17.067251249878186,4.807747543752557,8.409455133374998,24.48956933279705,100,15 days
2020-06-02,21.645793563567892,4.161064670655681,15.805613804729552,28.151583430177787,100,15 days
2020-06-17,14.045181757816847,4.990790743980374,5.030499027999565,22.477753428632816,100,15 days
2020-07-02,11.254572520335508,2.7801553387892994,6.879233285888091,15.697365648260027,100,15 days
2020-07-17,7.5870324430786775,2.7760326774490505,3.434005591081147,11.774565729080495,100,15 days
2020-08-01,14.952651113755481,2.009379144196437,11.43080488597328,18.158311969187636,100,15 days
2020-08-16,1.8390700573520933,2.5706650720032673,-3.2247435972393266,6.178082316029401,100,15 days
2020-08-31,-13.78857771868558,3.1260330279365354,-18.756407381658438,-8.472115047975352,100,15 days
2020-09-15,-21.8934960607045,2.2820962522095614,-25.362368443295974,-18.65726514227346,100,15 days
2020-09-30,-18.368118173678386,3.377702806618706,-23.31866668881199,-12.297180535025564,100,15 days
2020-10-15,-19.751177336699605,3.3413494089135787,-24.758778950276163,-14.358320108173608,100,15 days
2020-10-30,-22.691664877555716,4.425001048129764,-29.84623433288738,-15.261521502411327,100,15 days
2020-11-14,-16.964211682211655,4.923093268283205,-25.054750380294657,-9.776405368399947,100,15 days
2020-11-29,-7.332306078532713,5.106745363746142,-16.179979146753244,0.7235294982070758,100,15 days
2020-12-14,-10.923255732897855,4.649734924734174,-18.01900673262019,-4.280182352548522,100,15 days
2020-12-29,-10.260229987402909,5.0429121775742285,-18.785353176149556,-2.5571767181189147,100,15 days
2021-01-13,-18.213000589268997,4.354166069876328,-25.155898491143127,-11.048835632643812,100,15 days
2021-01-28,-2.125290836675146,5.245730315981228,-10.9360233224139,5.166677355937639,100,15 days
2021-02-12,-0.18925839326381874,5.017024264947499,-9.113758597814911,6.405590396642523,100,15 days
2021-02-27,11.861137084959216,3.6608029735495466,5.1216591395231905,17.371982110163913,100,15 days
2021-03-14,-3.0794478645614984,5.707714335366653,-11.867643558097658,4.625340902477822,100,15 days
2021-03-29,-2.277888505947868,4.03958668109641,-8.50028417374474,5.0245417422982666,100,15 days
