date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2023-11-13,78.33333333333333,40,891.4146043855944,1336.2600940450204,931.7170484734193,1201.349979862055,15,-85.11735962794864,-37.593500502343986,-37.593500502343986,15 days
2023-11-28,111.125,40,1381.6254806924344,1468.1772047269444,1253.9156800614803,1569.052409372958,15,-52.56570019942524,-23.216517588079476,-23.216517588079476,15 days
2023-12-13,117.25,40,1488.7069551064126,1902.719929346908,1604.9931011647213,2064.2096829563407,15,-35.940691791763356,-15.873805541362149,-15.873805541362149,15 days
2023-12-28,146.6,40,1944.646867695317,2821.731914795169,2049.768093564828,2886.989044230042,15,14.44158939151248,6.378368647918012,6.378368647918012,15 days
2024-01-12,205.4,40,2715.9504578927545,3936.515288548049,2932.408047406449,3683.749901619169,15,-45.41900317640693,-20.060059736246394,-20.060059736246394,15 days
2024-01-27,285.2,40,4136.626816631277,4293.002501514289,3699.0035417752174,4546.209601574293,15,-15.253640156048277,-6.737024402254656,-6.737024402254656,15 days
2024-02-11,295.4,40,4244.4333508016225,5409.11101466054,4617.5519426185265,5283.8936544025455,15,-71.34234104423376,-31.509533961203246,-31.509533961203246,15 days
2024-02-26,370.42857142857144,40,5471.595660422681,6149.567447032808,5298.988855543274,5913.2053390329565,15,-15.095201140728932,-6.667047170488612,-6.667047170488612,15 days
2024-03-12,413,40,6180.9375554055205,6180.9375554055205,5903.18113508765,5449.783310354733,15,10.024203945306908,4.427356742510551,4.427356742510551,15 days
2024-03-27,282.1818181818182,40,6057.010189434749,4018.8449286258697,5354.171216899086,3939.734993475582,15,95.61209345564657,42.22867460957723,42.22867460957723,15 days
2024-04-11,135.4,40,3824.5659058569895,1619.422496395355,3776.0033273534614,1950.5194552890096,15,163.7316661221207,72.31481920393665,72.31481920393665,15 days
2024-04-26,27.75,40,1446.4338867686452,213.2909408458039,1814.2999964257078,668.2045446308827,15,136.21945886330172,60.1635943312916,60.1635943312916,15 days
2024-05-11,15.25,40,171.90019665148893,171.90019665148893,621.3716942409186,210.32404559997158,15,46.83285038996405,20.68450892223412,20.68450892223412,15 days
2024-05-26,14.25,40,245.78099930262186,245.78099930262186,218.58024442481067,218.58024442481064,15,-8.256198824839089,-3.646487814303931,-3.646487814303931,15 days
2024-06-10,11.5625,40,238.05953732032108,238.05953732032108,243.33359960052474,243.3335996005247,15,-24.75335517571409,-10.932731869273725,-10.932731869273725,15 days
2024-06-25,11.153846153846153,40,246.1602621786311,246.1602621786311,233.16937661038185,233.16937661038185,15,10.16422299014286,4.4891984873130975,4.4891984873130975,15 days
2024-07-10,13.8,40,215.28833033219325,215.28833033219325,216.33270108791282,216.3327010879128,15,16.836675522469022,7.436198355757152,7.436198355757152,15 days
2024-07-25,16.4375,40,187.549510752914,187.549510752914,200.09058736647407,200.09058736647407,15,16.242113721438727,7.173600226968771,7.173600226968771,15 days
2024-08-09,15.727272727272727,40,197.43392101431482,197.43392101431482,173.74686300359585,173.74686300359585,15,26.34372436287822,11.63514492693788,11.63514492693788,15 days
2024-08-24,19.608695652173914,40,136.25715724355862,136.25715724355862,164.07283319702648,164.07283319702648,15,9.674029806569365,4.272696497901469,4.272696497901469,15 days
2024-09-08,22.77777777777778,40,158.5274213332059,158.5274213332059,146.4271089971387,146.42710899713867,15,17.64572419988778,7.79352818828377,7.79352818828377,15 days
2024-09-23,21.53846153846154,40,144.49674841465145,144.49674841465145,167.63577522940923,184.41163037389686,15,-21.20866623227056,-9.36716091925283,-9.36716091925283,15 days
2024-10-08,35.73684210526316,40,199.88315594037022,250.21072137383317,211.5790561085959,244.68083262914283,15,-27.167425734699037,-11.998946366158743,-11.998946366158743,15 days
2024-10-23,46.476190476190474,40,290.3572639707659,339.3350280989437,292.41812225319967,359.9774411529234,15,-47.73728962405684,-21.08396958395844,-21.08396958395844,15 days
2024-11-07,52.7,40,387.0139468484628,490.3865739859933,394.464014654075,511.80487940389656,15,-34.48657350115161,-15.23156996300863,-15.23156996300863,15 days
2024-11-22,63.5,40,506.0208331429961,705.6930361267524,564.4194886734509,796.2885012963358,15,-52.614609269554364,-23.238119094053175,-23.238119094053175,15 days
2024-12-07,82,40,800.2236860288936,1192.7858937762617,844.8108305631255,1119.175691833605,15,-48.52232926678971,-21.430695426165457,-21.430695426165457,15 days
2024-12-22,112.3076923076923,40,1228.187972517487,1459.0481455978008,1166.8644578062754,1401.6412267198723,15,-47.68876597267035,-21.06253830459607,-21.06253830459607,15 days
2025-01-06,129.6,40,1472.1817148724454,1553.0896407855548,1442.7915219179338,1639.9610974423151,15,-41.150295198061485,-18.174713712477157,-18.174713712477157,15 days
2025-01-21,135.75,40,1628.0048783638683,1907.74550594359,1713.4016728905756,2576.670205868261,15,-73.44057544826046,-32.43625415631504,-32.43625415631504,15 days
2025-02-05,156,40,2040.0184254354135,4269.175470875637,2617.377509871087,3712.2632683810875,15,-40.70730400282628,-17.979059267914938,-17.979059267914938,15 days
2025-02-20,302.9230769230769,40,4184.10922581398,4959.868828324035,3772.0521574362488,5058.8127287648485,15,-59.788889055161235,-26.40675933269621,-26.40675933269621,15 days
2025-03-07,352.3636363636364,40,5092.028821059354,5947.393887094873,5056.585429588162,5932.415705660798,15,2.2272991766867563,0.9837238030366506,0.9837238030366506,15 days
2025-03-22,406.9230769230769,40,5893.618241891151,6889.984401563484,5954.355807185949,6571.599549088568,15,-21.940101525150567,-9.6902115069415,-9.6902115069415,15 days
2025-04-06,469.6666666666667,40,6877.420358607344,6877.420358607344,6484.459993131463,5332.765379767503,15,87.13955595710468,38.4866372143879,38.4866372143879,15 days
2025-04-21,174.75,40,6682.341378895896,2230.89137913168,5211.918148327394,3380.6966110139224,15,120.84723144010877,53.37419388604804,53.37419388604804,15 days
2025-05-06,97.3157894736842,40,2075.992707478943,1033.778095302743,3247.1888579723786,1231.952981118068,15,133.50775304154376,58.965924260015164,58.965924260015164,15 days
