date_grid,NCP_mean,NCP_sd,NCP_q05,NCP_q95,n_iter,time_step_label
2020-02-18,-14.585029654118495,15.159248750963732,-37.1449221826793,9.403129607731477,100,15 days
2020-03-04,-17.59824685713942,19.51530598188786,-46.3715596915951,14.4372988153746,100,15 days
2020-03-19,6.162357805560538,20.736520854839753,-28.297689146894193,37.92818183322054,100,15 days
2020-04-03,-17.73207400671274,17.059018496116543,-39.701450500963475,13.165784425480165,100,15 days
2020-04-18,4.728663725476391,24.14860587610875,-34.75821761074637,52.87797336006587,100,15 days
2020-05-03,-4.669879410599406,18.860471508314735,-31.177325427414647,32.26780937811889,100,15 days
2020-05-18,35.9195064270007,7.838433946393799,21.14100400700147,46.91530923236661,100,15 days
2020-06-02,17.889047703058832,7.120274623226805,6.785413011807658,27.18998625863736,100,15 days
2020-06-17,28.922417406577107,3.418824222422207,22.155532586470606,32.8407794816554,100,15 days
2020-07-02,13.007818824608863,2.378068992309656,9.938959847392697,17.6138042386625,100,15 days
2020-07-17,12.04432640203908,3.80139786907357,6.730193592383398,18.336716843574802,100,15 days
2020-08-01,6.809884233216056,2.7464288565476105,3.978096411289834,12.284943889220052,100,15 days
2020-08-16,-4.010306548287652,9.343523145865,-16.378905808830126,10.375343755588661,100,15 days
2020-08-31,-5.01375040743128,8.749228631542508,-19.164056054584872,9.137936735332646,100,15 days
2020-09-15,-33.33408541353859,3.5066024513508243,-39.093488023112045,-28.312492621213217,100,15 days
2020-09-30,-19.88077345016686,14.877587593112262,-42.945622713112385,5.269022387857102,100,15 days
2020-10-15,-37.28050771527574,8.699041159507088,-49.965648112439894,-21.61252130725361,100,15 days
2020-10-30,-14.999570549565155,3.737125020149458,-21.06538323886921,-9.017654894657252,100,15 days
2020-11-14,-26.800021498155974,7.600199482765243,-38.44758572932455,-14.40377304395677,100,15 days
2020-11-29,10.319741600543743,7.362167778649473,-2.339110049547674,22.541741001789468,100,15 days
2020-12-14,18.334022550785228,5.78838593973662,9.10915129988436,28.66671801394384,100,15 days
2020-12-29,19.118109920784384,5.808334750536052,7.579544958752865,28.797896052567502,100,15 days
2021-01-13,7.425604050388407,11.122399817827034,-10.736783232012503,26.420201183215596,100,15 days
2021-01-28,17.615514069389313,6.9703244494382925,6.682163787842928,28.283379215349765,100,15 days
2021-02-12,7.101412380162073,4.733207295480099,-0.5671817379457368,14.697265826102704,100,15 days
2021-02-27,6.213053179943727,10.297213791371446,-10.614780220103073,24.108883617545803,100,15 days
2021-03-14,-31.20060641664751,10.611195713637663,-48.97600954471202,-14.434167475377146,100,15 days
2021-03-29,11.215110372232761,5.66566752141973,3.0845676304716814,19.847050338375606,100,15 days
2021-04-13,15.438452234603965,9.774539905337202,1.6874576619924484,32.03187508669626,100,15 days
2021-04-28,45.78788314519923,11.430213431700489,30.06615338206567,63.75173352445638,100,15 days
2021-05-13,24.96872312671107,5.852015848910829,15.291870749155546,35.152613383572955,100,15 days
2021-05-28,26.196228891736258,5.643939429498586,16.25230416937588,33.78855928262525,100,15 days
2021-06-12,18.139751365319665,4.108332267455055,11.781028594346905,24.79373050261659,100,15 days
2021-06-27,18.689182795552043,2.8833135638222585,14.181342928003673,23.59972247811522,100,15 days
2021-07-12,13.122070970165812,2.3589175206443356,9.803503151003783,17.08946296629329,100,15 days
2021-07-27,16.715352755197603,2.7355082656857133,11.737177731957715,21.018687253928007,100,15 days
2021-08-11,7.137299458678576,2.1615057716120694,3.037660096763369,10.437582211208692,100,15 days
2021-08-26,-3.039258824799189,2.8422973186601865,-7.810977944215783,1.627032121020749,100,15 days
2021-09-10,-13.279579487831567,3.3028534630295905,-18.396658711053412,-8.442297632136903,100,15 days
2021-09-25,-13.210976289857134,4.1371781533772465,-19.22352742847211,-6.28016386194024,100,15 days
2021-10-10,-11.530307817554613,5.01439777770679,-19.097242023451667,-3.3561894981444986,100,15 days
2021-10-25,-20.08605596416746,8.160689604617646,-31.464685723083026,-3.7823916142570164,100,15 days
2021-11-09,-14.891166277923341,11.796258873836294,-31.60376110384451,7.491261868058344,100,15 days
2021-11-24,-33.266574449446644,12.397680121157881,-54.431469631239246,-13.270844354475253,100,15 days
2021-12-09,-31.909678485571835,10.231262384900104,-48.404834106191196,-15.458289737295233,100,15 days
2021-12-24,-42.12944504101478,9.909535221688548,-57.09235833647874,-25.680426298957002,100,15 days
2022-01-08,-35.4737143473713,11.837245887812397,-57.127997045835336,-15.216005277712393,100,15 days
2022-01-23,-42.38011109506596,7.91400594213677,-55.26428318688263,-30.114999136178124,100,15 days
2022-02-07,-16.99494747819164,15.363045795831923,-41.421682142033575,6.9640405171370565,100,15 days
2022-02-22,-15.731205823901925,17.77597953440864,-44.6372436627951,13.919143259442357,100,15 days
2022-03-09,18.602644291887028,11.456873413148836,0.33867411537360453,36.312179989340635,100,15 days
2022-03-24,7.563937786741072,14.343818387679496,-15.401860448673725,30.93618020938639,100,15 days
2022-04-08,47.67842497331655,8.959942578666151,32.09171237106114,61.75358563504604,100,15 days
2022-04-23,31.47473700786881,4.771009042573197,22.543561226257786,38.18112890728904,100,15 days
2022-05-08,32.174911099682994,4.420372728828087,26.24031026143074,39.33251403795552,100,15 days
2022-05-23,23.24270405255453,3.5844171630682884,17.304938776544695,28.892073982598706,100,15 days
2022-06-07,20.16172776091727,3.6173300139034823,13.797127935434569,25.836586118452278,100,15 days
2022-06-22,19.814503080898394,3.212536121743803,14.781096436085011,25.137057869285172,100,15 days
2022-07-07,14.118533399073645,3.2118635453006203,8.833410104073828,19.612727373876385,100,15 days
2022-07-22,11.980985849526256,1.9509804058447027,8.801701092927848,15.301987610500577,100,15 days
2022-08-06,7.728194536908184,2.322616683127184,4.149729934056628,11.512181347763853,100,15 days
