date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2024-02-06,300,40,4480.588849786771,4480.588849786771,4240.015254236019,4610.323450252067,10,-31.466319920054048,-20.846436947035805,-20.846436947035805,10 days
2024-02-16,298,40,4381.946262374277,4906.227648959385,4565.980101667895,4740.74056386293,10,44.34334858417242,29.377468437014226,29.377468437014226,10 days
2024-02-26,333,40,4835.405192842635,4835.405192842635,4693.635095521248,4740.7456201345985,10,47.105468341681444,31.207372776363957,31.207372776363957,10 days
2024-03-07,262,40,4863.553831346833,4480.604018601775,4718.53372144303,4722.606498937701,10,22.211898691568422,14.715382883164079,14.715382883164079,10 days
2024-03-17,309,40,4456.642140139621,4851.810285368694,4700.31557755702,4704.388355051691,10,22.29092138068063,14.767735414700917,14.767735414700917,10 days
2024-03-27,334,40,4780.750761184606,4780.750761184606,4637.517629108811,4708.103977166283,10,66.8707259428802,44.30185593715813,44.30185593715813,10 days
2024-04-06,322,40,4675.159986002205,4491.750884945549,4694.358205818185,3256.7280020586077,10,13.74577134809806,9.106573518114965,9.106573518114965,10 days
2024-04-16,41.333333333333336,40,4627.163870267742,497.68236004566995,3251.6366838463946,1808.5858950820066,10,5.091318212213082,3.372998315591167,3.372998315591167,10 days
2024-04-26,27.333333333333332,40,452.58619526923576,436.3244402548012,1827.8841433458326,469.9356102897189,10,-19.298248263826054,-12.78508947478476,-12.78508947478476,10 days
2024-05-06,15,40,403.9023645005203,475.80003056868594,446.96633218509254,465.5116358696693,10,22.96927810462637,15.21714674431497,15.21714674431497,10 days
2024-05-16,46.333333333333336,40,484.41043678552126,484.41043678552126,458.72368907774535,461.8258231177172,10,6.787946791923957,4.497014749649622,4.497014749649622,10 days
2024-05-26,41,40,487.85826594719424,425.2670019989448,429.0957639867718,404.7179767355248,10,32.73005913094545,21.68366417425136,21.68366417425136,10 days
2024-06-05,15.666666666666666,40,315.01858922759965,304.4764914221086,367.5634755778954,343.18568832664846,10,37.1545011576294,24.614857016929477,24.614857016929477,10 days
2024-06-15,26.666666666666668,40,299.8135715588923,299.8135715588923,300.422121090549,296.9080884887185,10,42.76356723609945,28.330863293915883,28.330863293915883,10 days
2024-06-25,33.666666666666664,40,286.4342024851549,286.4342024851549,289.0986430058794,289.09864300587924,10,7.809445482839067,5.173757632380882,5.173757632380882,10 days
2024-07-05,32.666666666666664,40,281.04815497359084,281.04815497359084,273.2658219154279,273.2658219154277,10,15.832821090451318,10.489243972423997,10.489243972423997,10 days
2024-07-15,17.666666666666668,40,252.3151082875377,252.3151082875377,251.54565514012583,251.5456551401256,10,21.720166775301863,14.389610488637484,14.389610488637484,10 days
2024-07-25,31.666666666666668,40,221.27370215924867,221.27370215924867,229.655206247081,229.65520624708083,10,21.890448893044606,14.502422391642051,14.502422391642051,10 days
2024-08-04,29,40,215.37680829445648,215.37680829445648,217.77329592325927,217.77329592325907,10,11.881910323821558,7.8717655895317815,7.8717655895317815,10 days
2024-08-14,24.666666666666668,40,216.66937731607248,216.66937731607248,214.73603672126697,231.7138598882998,10,3.0372592019921,2.0121842213197665,2.0121842213197665,10 days
2024-08-24,10.333333333333334,40,212.16192455327183,263.09539405437084,228.7276256548382,245.70544882187096,10,2.9862342334616017,1.9783801796683111,1.9783801796683111,10 days
2024-09-03,46,40,257.35157509517,257.35157509517,248.20549188165842,258.0936348374435,10,-2.5000430597874583,-1.656278527109191,-1.656278527109191,10 days
2024-09-13,43,40,275.10297599653325,253.83393536279021,264.55592319634246,302.8400093662885,10,-6.462288358898945,-4.281266037770552,-4.281266037770552,10 days
2024-09-23,35,40,261.21321849732385,397.3345176409056,333.997760452191,387.0520603501388,10,-31.157751085902532,-20.642010094410427,-20.642010094410427,10 days
2024-10-03,58.75,40,465.6770868627157,509.9877280467209,442.7596877225105,794.835312633095,10,-55.70762737237169,-36.90630313419624,-36.90630313419624,10 days
2024-10-13,63,40,601.3887578074915,1477.183692211659,865.9440530565809,1283.3747059542181,10,-71.10874042348587,-47.109540530559386,-47.109540530559386,10 days
2024-10-23,127,40,1530.7663144995352,1862.9526976042748,1298.4611173589153,1888.5665777873828,10,-15.086411404697174,-9.994747555611877,-9.994747555611877,10 days
2024-11-02,150,40,1763.2282797697192,2325.563343546215,1897.5310888685317,2195.7049044956098,10,-8.964511081148885,-5.938988591261136,-5.938988591261136,10 days
2024-11-12,188,40,2398.5986723363403,2398.5986723363403,2182.23268698755,2723.021928115943,10,13.472217508059657,8.925344099089523,8.925344099089523,10 days
2024-11-22,166,40,2384.87110885659,3444.903768465275,2737.5820747347043,3243.3884288045615,10,-14.560146618761337,-9.646097134929386,-9.646097134929386,10 days
2024-12-02,257,40,3429.2764430111824,3886.6628456120707,3234.783555626346,3740.5899096962034,10,8.604873178215712,5.700728480567909,5.700728480567909,10 days
2024-12-12,286,40,3890.2031150112643,3890.2031150112643,3766.0748042733903,3764.7980077114676,10,-25.48489457718688,-16.883742657386307,-16.883742657386307,10 days
2024-12-22,232,40,3978.7448547977237,3517.5280625110686,3831.1483952296894,3677.409464467471,10,-66.35038751822185,-43.95713173082198,-43.95713173082198,10 days
2025-01-01,256,40,3624.4972158800797,3624.4972158800797,3767.3284637663205,3853.3110503455687,10,-89.91899929884949,-59.57133703548779,-59.57133703548779,10 days
2025-01-11,217,40,3698.7433206211576,4417.907872645559,3882.5786705843984,4147.144588197162,10,-29.26762023882975,-19.38979840822471,-19.38979840822471,10 days
2025-01-21,302,40,4324.495475251958,4399.028676065847,4115.578374468246,4380.144292081009,10,31.56621372891641,20.912616595407123,20.912616595407123,10 days
