date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2020-02-20,346.56537682206664,39.99999999999956,5145.63409484571,5608.205531851385,4874.442019900361,5516.875825180055,15,-24.677447076232056,-10.899205792002492,-10.899205792002492,15 days
2020-03-06,375.08483560217974,39.99999999999988,5577.171728193631,5890.9050707844935,5524.85293360327,5783.621193468783,15,-7.977108423215213,-3.5232228869200526,-3.5232228869200526,15 days
2020-03-21,395.22795067935203,40.00000000000007,5851.752977770469,5851.752977770469,5768.125323748002,5409.114885030908,15,15.49586972078032,6.844009126677975,6.844009126677975,15 days
2020-04-05,307.2589985624663,40.00000000000015,5875.451265279909,4484.686606537762,5408.88390429226,3974.51391397028,15,0.23098073864821345,0.10201649290296094,0.10201649290296094,15 days
2020-04-20,121.52395437866821,40.00000000000017,4499.447469826402,1587.1021576026087,3963.2565541402314,2263.410891059372,15,11.2573598300487,4.972000591604842,4.972000591604842,15 days
2020-05-05,64.02431523596461,40.000000000000156,1514.8709273143827,718.4439090377443,2235.005965399734,904.6938800725752,15,28.404925659637684,12.545508833006643,12.545508833006643,15 days
2020-05-20,34.34632315204624,40.00000000000012,690.6994990584177,408.53557357737174,827.4701018335968,467.9397872477022,15,77.22377823897841,34.10716872221546,34.10716872221546,15 days
2020-06-04,24.54492633503235,40.0000000000001,276.8398791279899,276.8398791279897,427.0322623901183,332.9776205631031,15,40.907524857583894,18.067490145432885,18.067490145432885,15 days
2020-06-19,18.484777677179487,40.00000000000008,313.5574089839472,313.557408983947,265.559356774865,265.5593567748651,15,67.41826378823805,29.77639983980514,29.77639983980514,15 days
2020-07-04,18.52217063939393,40.00000000000005,206.28078221265787,206.28078221265773,239.44040688853275,239.44040688853286,15,26.11894988633233,11.535869533130114,11.535869533130114,15 days
2020-07-19,17.530156463842992,40.00000000000005,198.4830294689931,198.4830294689931,198.47500429642741,198.4750042964276,15,40.96540259210545,18.09305281151324,18.09305281151324,15 days
2020-08-03,15.644526483583455,40.00000000000004,190.66120120763122,190.6612012076312,186.57011992884046,186.57011992884068,15,11.904884367587158,5.257990595684328,5.257990595684328,15 days
2020-08-18,17.847543557585336,40.000000000000036,170.56612910989693,170.56612910989693,190.23845547127326,218.45876481305766,15,-3.6683355424325725,-1.6201815312410528,-1.6201815312410528,15 days
2020-09-02,32.10132963344099,40.00000000000004,209.48803609629152,294.14896412164404,256.1024178348475,310.4589090417845,15,-37.64365302178982,-16.625946751290503,-16.625946751290503,15 days
2020-09-17,49.122417279619285,40.000000000000036,388.25308829835393,466.66163389381177,385.47396440396955,477.9195050962896,15,-75.01505536218502,-33.131649451631716,-33.131649451631716,15 days
2020-10-02,57.70881516577315,40.00000000000003,558.6807688172629,672.947917273412,553.1948074440655,722.9192363640936,15,-75.27530234777595,-33.246591870267714,-33.246591870267714,15 days
2020-10-17,66.3345334206817,40.00000000000001,712.6505652165797,1029.1481579250562,797.0366004026686,1084.7386948959977,15,-74.11736403857492,-32.73516911703726,-32.73516911703726,15 days
2020-11-01,87.45149370402996,39.99999999999999,1119.7784671741629,1552.1200094895244,1125.0981398614929,1577.9689462808485,15,-40.359444965495186,-17.82542152642704,-17.82542152642704,15 days
2020-11-16,116.69218898610082,39.999999999999986,1542.8653871937363,2152.6386714279647,1611.7679320574941,2121.276958098726,15,-33.79898577664562,-14.92788538468515,-14.92788538468515,15 days
2020-12-01,155.02851450010812,39.999999999999986,2172.6599418045826,2659.072193378688,2084.4857367416616,2526.121265256192,15,36.79122135706439,16.249456099370104,16.249456099370104,15 days
2020-12-16,185.97564846642717,39.999999999999986,2537.9318812266656,2766.6529309619227,2492.37122862575,2884.6894127924897,15,33.75003663044208,14.906266178445254,14.906266178445254,15 days
2020-12-31,200.05966476312196,40.00000000000001,2766.521862846001,3228.3431140368584,2852.357203076074,3424.091291901231,15,32.332209716415946,14.280059291417043,14.280059291417043,15 days
2021-01-15,229.15009123119142,40.00000000000003,3252.6178651555556,4277.277830704911,3401.930583467031,4113.9334913138655,15,22.160708434200387,9.78764622510517,9.78764622510517,15 days
2021-01-30,292.0585992719878,40.00000000000006,4186.652022399536,4836.179529199824,4077.049254202751,4635.111744985966,15,36.884237111114544,16.290538057408924,16.290538057408924,15 days
